user_id,dietary_preferences,activity_levels,health_goals,tdee,bmi,liked_ingredients,disliked_ingredients
79,"['VEG', 'LOW_CARB', 'VER']",['MOD'],"['MAI', 'FIT']",2249,17.9,"['Habanero', 'Potatoes', 'dry_salted_fish', 'Catfish', 'Rice', 'Chicken', 'Cashews']","['Dry smoked river fish', 'Ginger', 'Mushrooms', 'Mutton', 'Veggie sausage', 'Rice noodles', 'Coconut oil']"
80,"['PES', 'LOW_CARB']",['SED'],"['MAI', 'MUS']",2829,28.6,"['Smoked mackerel', 'Kontomire Leaves', 'Cucumbers', 'Whole wheat pasta', 'Zucchini', 'Green beans', 'Garlic powder', 'Periwinkle', 'Gravy', 'Lamb', 'Dry smoked river fish', 'Rice noodles', 'Cream']","['Canola oil', 'Black beans', 'Catfish']"
81,"['VER', 'PES']","['LIG', 'SED']","['MUS', 'MAI']",2571,27.8,"['Turkey bacon', 'Clams', 'Tofu', 'Dry smoked river fish', 'Celery salt', 'Green beans', 'Cucumbers', 'Chili paste', 'Crabs', 'Chicken', 'Catfish', 'Beef', 'Cream', 'Leeks']","['Kontomire Leaves', 'Sweet potatoes', 'Mutton', 'Chickpeas', 'Eggs']"
82,['GLU'],"['LIG', 'MOD']","['MUS', 'FIT']",2148,35.0,"['Miso paste', 'Turmeric', 'Ademe leaves', 'Chicken sausage', 'Whole wheat pasta', 'Coconut cream', 'Haddock', 'Tilapia', 'Dry smoked river fish', 'Cashew milk', 'Rice noodles', 'Gboma leaves', 'Chili flakes']","['Yogurt', 'Crabs', 'Dried cod', 'Koobi', 'Dawadawa', 'Zucchini', 'Bulgur', 'Saffron', 'Moringa powder']"
83,"['LOW_CARB', 'HIGH_PROTEIN']",['VER'],['FIT'],2288,34.5,"['Avocado oil', 'Smoked mackerel', 'Spaghetti', 'Gravy', 'Cashew milk', 'Potatoes', 'Rice noodles']","['Chicken sausage', 'Bananas', 'Cream']"
84,"['HAL', 'VEG']","['VER', 'SED']",['FIT'],2568,25.6,"['Dawadawa', 'Eggplant', 'Lentils', 'Sweet potatoes', 'Ademe leaves', 'Chicken sausage', 'Parsley', 'Offal', 'Bananas', 'Seaweed', 'Seafood', 'Okro']","['Noodles', 'Yellow squash', 'Lobster', 'Celery salt', 'Saltpere', 'Dry smoked river fish', 'Chicken liver', 'Jalapeños', 'Dried cod', 'Gboma leaves']"
85,"['PES', 'HAL', 'VER']","['SED', 'VER']","['GAI', 'MAI']",2088,17.2,"['Chili flakes', 'Green beans', 'Yams', 'Cream', 'Leeks', 'Swiss chard', 'Red palm oil']","['Haddock', 'Quinoa', 'Tilapia']"
86,"['LOW_CARB', 'HIGH_PROTEIN', 'GLU']","['LIG', 'MOD']","['MAI', 'GAI']",1924,31.4,"['Ademe leaves', 'Bacon', 'Cashew milk', 'Miso paste', 'Hot sauce', 'Chicken']","['Kale', 'Pepper', 'Cilantro', 'Garlic powder', 'Chili paste', 'Koobi', 'Bulgur', 'Celery salt']"
87,"['PES', 'HAL', 'VEG']","['MOD', 'VER']",['LOS'],2372,19.1,"['Jalapeños', 'Smoked mackerel', 'Dawadawa', 'Clams', 'Dried cod', 'Sweet potatoes', 'Gravy']","['Shallots', 'Snails', 'Yellow squash', 'Bell peppers']"
88,['HAL'],"['LIG', 'MOD']",['MAI'],2381,22.7,"['Mutton', 'Ademe leaves', 'Canola oil', 'Whole wheat pasta', 'Palm oil', 'Almond yoghurt', 'Vegetable broth']","['Turkey bacon', 'Eggs', 'Ground ginger', 'Cashew milk', 'Wrewre seeds', 'Coconut milk', 'Broth', 'Quinoa pasta', 'Tempeh']"
89,"['VEG', 'HAL']","['MOD', 'VER']",['MAI'],2752,27.5,"['Catfish', 'Saltpere', 'Mussels', 'Celery salt', 'Onions', 'Cilantro', 'Sweet potatoes', 'Smoked mackerel', 'Turkey']","['Peppers', 'Peanuts', 'Shrimp', 'Canola oil', 'Spinach', 'Sesame seeds', 'Cod', 'Greek yoghurt']"
90,['PES'],"['SED', 'LIG']",['FIT'],2327,22.9,"['Vegan cheese', 'Lentils', 'Chicken sausage', 'Almond milk', 'Bananas', 'Peanuts', 'Seafood', 'Green beans', 'Quinoa', 'Cream', 'Whole wheat pasta', 'Smoked fish']","['Gboma leaves', 'Tomatoes', 'Moringa powder', 'Pepper', 'Quinoa pasta', 'Okro', 'Spinach', 'Fresh fish', 'Broth', 'Mushroom broth']"
91,['PES'],['LIG'],['MAI'],1776,23.1,"['Lentils', 'Moringa powder', 'Peas', 'Hot sauce', 'Vegetable broth', 'Offal']","['Chickpeas', 'Seafood', 'Turmeric', 'Ground ginger', 'Cashew milk']"
92,['VEG'],"['LIG', 'MOD']","['GAI', 'LOS']",2568,27.3,"['Tomatoes', 'Bell peppers', 'Haddock', 'Clams', 'Dawadawa', 'Miso paste', 'Dry smoked river fish', 'Chicken liver', 'Crabs']","['Kpakposhito paste', 'Mushrooms', 'Quinoa', 'Parsley', 'Greek yoghurt', 'Sesame seeds', 'Coconut oil', 'Tilapia', 'Almonds']"
93,"['VER', 'VEG']","['VER', 'MOD']","['MAI', 'LOS']",2588,30.1,"['Cod', 'Lentils', 'Green scotch bonnet', 'Peppers', 'Moringa powder', 'Seafood', 'Red palm nut extract', 'Coconut milk', 'Seaweed', 'Almonds', 'Kontomire Leaves', 'Lobster', 'Cayenne pepper']","['Eggplant', 'Sausages', 'Mutton', 'Dawadawa', 'Vegan cheese', 'Wrewre seeds', 'Almond milk']"
94,"['PES', 'HAL']",['LIG'],"['LOS', 'GAI']",3454,24.6,"['Garlic powder', 'Plantains', 'Seitan', 'Kpakposhito paste', 'Coconut oil', 'Shallots', 'Chickpeas', 'Moringa leaves', 'Vegetable oil', 'Yellow squash', 'Catfish', 'Chili flakes', 'Tilapia', 'Sweet potatoes']","['Duck', 'Tofu', 'Momoni', 'Cilantro', 'Potatoes', 'Red palm nut extract', 'Gravy']"
95,['LOW_CARB'],"['VER', 'MOD']","['MUS', 'MAI']",2528,45.6,"['Hot sauce', 'Smoked mackerel', 'Ground ginger', 'Zucchini', 'Turkey bacon', 'Chicken', 'Pepper', 'Peas']","['Bacon', 'Lamb', 'Turkey', 'Coconut oil', 'Olive oil', 'Pasta', 'Dry smoked river fish', 'Red palm oil']"
96,"['HAL', 'VER', 'GLU']","['VER', 'LIG']","['FIT', 'LOS']",3582,28.0,"['Yogurt', 'Saltpere', 'Saffron', 'Catfish', 'Mutton', 'Peas', 'Tempeh']","['Gboma leaves', 'Quinoa pasta', 'Lamb', 'Coconut cream', 'Yams', 'Green beans', 'Periwinkle']"
97,['VEG'],['LIG'],['FIT'],2665,18.0,"['Snails', 'Cayenne pepper', 'Beef', 'Spinach', 'Canola oil', 'Offal', 'Okro', 'Garlic']","['Pasta', 'Dried cod', 'Zucchini']"
98,"['VER', 'LOW_CARB', 'HAL']",['VER'],"['FIT', 'LOS']",3492,30.6,"['Coconut milk', 'Greek yoghurt', 'Cream', 'Miso paste', 'Bananas', 'Koobi', 'Eggs', 'Tofu', 'Bell peppers', 'Red palm oil', 'Broth', 'Peas', 'Yogurt', 'Smoked mackerel']","['Chicken liver', 'Celery salt', 'Cod', 'Okro', 'Swiss chard', 'Tilapia', 'Offal']"
99,['GLU'],"['LIG', 'VER']",['LOS'],2983,29.6,"['Kuuka powder', 'Coconut oil', 'Mutton', 'Whole wheat pasta', 'Dawadawa', 'Saltpere', 'Pasta', 'Anchovies', 'Veggie sausage']","['Tilapia', 'Coconut cream', 'Sausages', 'Red palm oil', 'Dry smoked river fish', 'Tomatoes', 'Broth', 'Ground ginger', 'Chili paste', 'Banana peppers']"
100,"['HAL', 'VEG', 'LOW_CARB']","['SED', 'VER']","['GAI', 'MUS']",2886,32.5,"['Kuuka powder', 'Kontomire Leaves', 'Seaweed', 'Peas', 'Haddock', 'Moringa powder', 'Shallots', 'Chilli powder', 'Vegetable broth']","['Cashews', 'Spinach', 'Offal', 'Okro', 'Red palm oil', 'Chili paste', 'Catfish', 'Tempeh', 'Green scotch bonnet']"
101,['GLU'],['SED'],"['MUS', 'GAI']",2636,18.0,"['Shrimp', 'Lentils', 'Vegan cheese', 'Potatoes', 'Rice noodles', 'Clams', 'dry_salted_fish', 'Hot sauce', 'Sausages', 'Vegetable oil', 'Mushrooms', 'Momoni', 'Garlic', 'Collard greens']","['Onions', 'Lamb', 'Eggs']"
102,"['VER', 'HIGH_PROTEIN', 'VEG']","['SED', 'LIG']","['GAI', 'LOS']",2337,19.0,"['Saffron', 'Quinoa', 'Snails', 'Crabs', 'Mushrooms', 'Collard greens', 'Seitan', 'Leeks']","['Tilapia', 'Peanuts', 'Kale', 'Tomatoes', 'Mutton']"
103,['VER'],['SED'],['FIT'],2433,19.6,"['Dawadawa', 'Greek yoghurt', 'Tomatoes', 'Broth', 'Momoni', 'Garlic', 'Turkey bacon', 'Sesame seeds', 'Shallots']","['Potatoes', 'Sweet potatoes', 'Quinoa pasta', 'Rice', 'Periwinkle', 'Lamb', 'Seitan']"
104,"['PES', 'HIGH_PROTEIN', 'GLU']",['MOD'],"['GAI', 'MAI']",1714,29.8,"['Yogurt', 'Shallots', 'Chicken sausage', 'Gboma leaves', 'Sesame seeds', 'Cod', 'Bell peppers', 'Saffron', 'Garlic powder', 'Chicken liver', 'Veggie sausage', 'Wrewre seeds', 'Jalapeños', 'Coconut cream', 'Mussels']","['Smoked fish', 'Chili flakes', 'Avocado oil', 'Anchovies', 'Canola oil', 'Vegetable broth', 'Rice noodles', 'Tempeh']"
105,['GLU'],"['LIG', 'LIG']","['MUS', 'MAI']",2816,33.4,"['Parsley', 'Vegetable broth', 'Quinoa pasta', 'Rice noodles', 'Whole wheat pasta']","['Spinach', 'Noodles', 'Canola oil', 'Vegan cheese']"
106,"['VEG', 'VER']","['MOD', 'SED']","['LOS', 'MAI']",2689,18.8,"['Potatoes', 'Tomatoes', 'Periwinkle', 'Eggplant', 'Smoked fish', 'Catfish', 'Sauce', 'Ground ginger', 'Avocado oil']","['Smoked mackerel', 'Rice', 'Ginger', 'Mackerel', 'Hot sauce']"
107,['LOW_CARB'],['LIG'],"['GAI', 'LOS']",2017,40.2,"['Green scotch bonnet', 'Hot sauce', 'Shrimp', 'Chili paste', 'Leeks', 'Lobster', 'Bulgur', 'Ginger', 'Red palm nut extract']","['Noodles', 'Anchovies', 'Yogurt', 'Sesame seeds']"
108,"['HIGH_PROTEIN', 'HAL', 'PES']","['MOD', 'SED']",['MUS'],2252,19.7,"['Shallots', 'Clams', 'Spinach', 'Chicken liver', 'Okro', 'Sweet potatoes', 'Wrewre seeds', 'Catfish']","['Saffron', 'Yogurt', 'Periwinkle', 'Anchovies', 'Seitan', 'Mussels', 'Offal', 'Rice noodles', 'Carrots', 'Cilantro']"
109,"['GLU', 'HAL', 'HIGH_PROTEIN']","['VER', 'SED']","['FIT', 'LOS']",3272,24.7,"['Bananas', 'Veggie sausage', 'Dry smoked river fish', 'Black beans', 'Parsley', 'Yellow squash', 'Lobster', 'Canola oil', 'Tilapia', 'Cheese', 'Spaghetti', 'Almonds', 'Rice', 'Shallots']","['Snails', 'Dry spices', 'Lentils', 'Yams', 'Garden eggs', 'Seitan', 'Seaweed', 'Cucumbers', 'Chicken sausage']"
110,['PES'],"['LIG', 'MOD']",['GAI'],2931,35.2,"['Haddock', 'Smoked mackerel', 'Bacon', 'Garden eggs', 'Cream']","['Onions', 'Yogurt', 'Quinoa pasta', 'Kpakposhito paste', 'Catfish', 'Garlic powder', 'Mushroom broth']"
111,"['HIGH_PROTEIN', 'PES', 'GLU']",['LIG'],"['GAI', 'MUS']",3811,34.4,"['Tilapia', 'Jalapeños', 'dry_salted_fish', 'Greek yoghurt', 'Canola oil', 'Miso paste', 'Crabs']","['Snails', 'Sesame seeds', 'Mushroom broth', 'Moringa powder', 'Periwinkle', 'Pasta']"
112,['HIGH_PROTEIN'],['LIG'],"['FIT', 'MAI']",2208,18.6,"['Seaweed', 'Celery salt', 'Seitan', 'Gravy', 'Green beans', 'Cucumbers']","['Tomatoes', 'Habanero', 'Garlic', 'Sweet potatoes']"
113,"['VER', 'HAL']","['VER', 'LIG']","['GAI', 'FIT']",2656,31.1,"['Beef', 'Fresh fish', 'Garden eggs', 'Kuuka powder', 'Eggs', 'Shrimp', 'Tilapia', 'dry_salted_fish', 'Potatoes', 'Mushrooms', 'Peanuts', 'Seitan', 'Zucchini', 'Almond yoghurt']","['Cucumbers', 'Sauce', 'Veggie sausage', 'Parsley']"
114,"['PES', 'HAL']","['MOD', 'LIG']",['GAI'],2470,48.8,"['Whole wheat pasta', 'Garlic', 'Veggie sausage', 'Gboma leaves', 'Moringa leaves', 'Greek yoghurt', 'Banana peppers', 'Celery salt', 'Peas', 'Zucchini', 'Sweet potatoes', 'Spinach', 'Garden eggs', 'Yogurt']","['Hot sauce', 'Rice', 'Haddock', 'Wrewre seeds', 'Bacon', 'Chicken sausage', 'Eggs']"
115,['VEG'],"['LIG', 'MOD']",['GAI'],3002,38.7,"['Seafood', 'Smoked mackerel', 'Chili flakes', 'Saltpere', 'Wrewre seeds', 'Moringa leaves', 'Cashews', 'Turkey']","['Spinach', 'Eggs', 'Saffron', 'Chilli powder']"
116,"['PES', 'VEG']",['LIG'],"['LOS', 'GAI']",2765,21.9,"['Koobi', 'Peanuts', 'Sauce', 'Okro', 'Chickpeas', 'Duck', 'Smoked mackerel', 'Dawadawa', 'Yogurt', 'Garlic powder', 'Carrots', 'Eggs']","['Clams', 'Cucumbers', 'Tomatoes']"
117,"['PES', 'VEG', 'VER']",['MOD'],"['MAI', 'MUS']",2438,24.0,"['Gravy', 'Collard greens', 'Greek yoghurt', 'Snails', 'Mussels', 'Pepper', 'Coconut milk', 'dry_salted_fish', 'Smoked fish', 'Carrots', 'Cucumbers', 'Rice', 'Moringa leaves']","['Lamb', 'Ginger', 'Parsley', 'Smoked mackerel', 'Whole wheat pasta', 'Vegetable broth', 'Leeks']"
118,"['HIGH_PROTEIN', 'HAL', 'PES']",['SED'],['FIT'],2339,28.7,"['Eggs', 'Celery salt', 'Chicken liver', 'Clams', 'Peas', 'Garden eggs', 'Seitan', 'Kale', 'Yams']","['Banana peppers', 'Coconut cream', 'Almond milk', 'Coconut oil']"
119,['HIGH_PROTEIN'],['MOD'],"['GAI', 'MAI']",2959,29.4,"['Dry smoked river fish', 'Kontomire Leaves', 'Eggs', 'Vegetable oil', 'Tilapia', 'Sausages', 'Plantains', 'Mussels', 'Quinoa pasta', 'Broth', 'Snails', 'Cucumbers', 'Wrewre seeds']","['Green scotch bonnet', 'Turkey bacon', 'Kpakposhito paste']"
120,"['HIGH_PROTEIN', 'VER']",['LIG'],['MAI'],2519,23.9,"['Kuuka powder', 'Bananas', 'Sesame seeds', 'Lamb', 'Turkey', 'Ademe leaves', 'Cashew milk', 'Banana peppers', 'Moringa leaves', 'Veggie sausage', 'Smoked fish', 'Dried cod']","['Vegetable broth', 'Cashews', 'Green scotch bonnet', 'Coconut oil', 'Potatoes', 'Wrewre seeds', 'Gboma leaves']"
121,"['HAL', 'GLU']",['SED'],"['MUS', 'GAI']",1913,27.1,"['Turmeric', 'Kpakposhito paste', 'Okro', 'Dried cod', 'Cheese', 'Mackerel', 'Jalapeños', 'Momoni']","['Spinach', 'Yams', 'Habanero', 'Crabs', 'Whole wheat pasta', 'Duck', 'Black beans']"
122,"['LOW_CARB', 'PES', 'GLU']",['VER'],"['GAI', 'LOS']",2396,23.7,"['Almond milk', 'Spaghetti', 'dry_salted_fish', 'Chicken', 'Crabs', 'Dried cod', 'Kontomire Leaves', 'Sausages', 'Wrewre seeds', 'Kuuka powder', 'Whole wheat pasta', 'Parsley', 'Pasta', 'Vegetable broth']","['Yogurt', 'Garlic', 'Red palm nut extract', 'Snails']"
123,"['VEG', 'PES']",['MOD'],"['MAI', 'LOS']",2513,36.2,"['Tomatoes', 'Tilapia', 'Okro', 'Parsley', 'Greek yoghurt']","['Anchovies', 'Bacon', 'Seitan', 'Vegetable oil', 'Eggs']"
124,"['HAL', 'GLU', 'VER']","['MOD', 'LIG']",['FIT'],2145,17.8,"['Tomatoes', 'Kontomire Leaves', 'Pasta', 'Sausages', 'Kuuka powder', 'Cashews', 'Clams', 'Seafood', 'Eggs']","['Dawadawa', 'Cheese', 'Kale', 'Zucchini', 'Miso paste', 'Palm oil', 'Coconut cream', 'Green scotch bonnet', 'Smoked fish', 'Turmeric']"
125,"['VER', 'VEG']",['MOD'],['MUS'],3164,37.1,"['Whole wheat pasta', 'Mackerel', 'Seaweed', 'Quinoa', 'Pasta', 'Chili paste', 'Ademe leaves', 'Yams', 'Mutton']","['Dry smoked river fish', 'Chicken', 'Vegetable oil', 'Yellow squash', 'Kuuka powder', 'Banana peppers', 'dry_salted_fish', 'Carrots', 'Green scotch bonnet', 'Dry spices']"
126,"['GLU', 'HAL']",['SED'],"['LOS', 'MAI']",2489,25.6,"['Almonds', 'Shallots', 'Pasta', 'Coconut cream', 'Vegetable oil', 'Fresh fish', 'Tofu', 'Almond yoghurt', 'Banana peppers']","['Saltpere', 'Dawadawa', 'Peppers', 'Garlic', 'Kale', 'Moringa leaves', 'Garden eggs', 'Celery salt', 'Chicken', 'Sweet potatoes']"
127,['PES'],['LIG'],['MAI'],2028,36.6,"['Mackerel', 'Pasta', 'Ademe leaves', 'Bananas', 'Coconut cream', 'Garlic', 'Kuuka powder', 'Cashews', 'Mushroom broth', 'Dry smoked river fish', 'Swiss chard', 'Sesame seeds', 'Hot sauce', 'Peas', 'Dawadawa']","['Avocado oil', 'Peanuts', 'Gravy', 'Seitan', 'Quinoa', 'Cream', 'Black beans', 'Yams', 'Garlic powder']"
128,"['HIGH_PROTEIN', 'PES', 'LOW_CARB']","['VER', 'LIG']","['GAI', 'MUS']",3372,44.7,"['Pepper', 'Potatoes', 'Fresh fish', 'Zucchini', 'Kuuka powder']","['Sausages', 'Eggs', 'Periwinkle', 'Avocado oil', 'Black beans', 'Duck', 'Cheese']"
129,"['VEG', 'GLU']",['VER'],['FIT'],2115,26.3,"['Bulgur', 'Cilantro', 'Ginger', 'Broth', 'Parsley', 'Smoked fish', 'Quinoa pasta']","['Almond yoghurt', 'Catfish', 'Red palm nut extract', 'Yellow squash', 'Cream', 'Cashews']"
130,['HAL'],['LIG'],['LOS'],2109,16.0,"['Hot sauce', 'Lobster', 'Sweet potatoes', 'Bananas', 'Veggie sausage', 'Turkey bacon']","['Moringa powder', 'Koobi', 'Clams', 'Peppers', 'Cream', 'Okro']"
131,"['PES', 'VEG']",['SED'],"['MUS', 'GAI']",1652,19.9,"['Smoked fish', 'Chicken sausage', 'Tofu', 'Eggplant', 'Coconut cream', 'Peas', 'Mackerel', 'Tempeh', 'Shrimp', 'Mussels', 'Lamb', 'Hot sauce', 'Crabs', 'Dawadawa']","['Vegetable broth', 'Pasta', 'Mushroom broth', 'Noodles', 'Bananas', 'Kuuka powder', 'Gravy', 'Ademe leaves']"
132,['LOW_CARB'],"['LIG', 'MOD']","['GAI', 'LOS']",3407,27.7,"['Smoked mackerel', 'Red palm oil', 'Veggie sausage', 'Vegan cheese', 'Dry smoked river fish']","['Banana peppers', 'Peanuts', 'Yams', 'Cilantro', 'Almonds', 'Cheese', 'Habanero', 'Palm oil', 'Seitan']"
133,['HAL'],['VER'],['LOS'],3177,23.7,"['Wrewre seeds', 'Turkey', 'Duck', 'Cod', 'Moringa powder', 'Onions', 'Okro', 'Mutton', 'Banana peppers']","['Seafood', 'Periwinkle', 'Mackerel', 'Lamb', 'Ginger']"
134,['VEG'],['LIG'],['MUS'],2510,39.8,"['Chicken liver', 'Coconut milk', 'Offal', 'Moringa leaves', 'Moringa powder', 'Cayenne pepper', 'Sweet potatoes']","['Palm oil', 'Rice noodles', 'Catfish', 'Turmeric', 'Seaweed', 'Coconut oil', 'Wrewre seeds', 'Olive oil']"
135,['HAL'],"['MOD', 'LIG']","['MAI', 'MUS']",2563,26.1,"['Shallots', 'Mutton', 'Seafood', 'Eggplant', 'Kale', 'Haddock', 'Bacon', 'Chili flakes']","['Lobster', 'Canola oil', 'Bulgur', 'Crabs']"
136,"['PES', 'HIGH_PROTEIN', 'VEG']",['MOD'],['LOS'],2615,25.0,"['Tomatoes', 'Miso paste', 'Red palm oil', 'Bulgur', 'Dawadawa', 'Kuuka powder', 'Cheese', 'Ginger', 'Quinoa pasta', 'Dried cod', 'Leeks', 'Chicken liver', 'Avocado oil', 'Gboma leaves', 'Seafood']","['Vegetable oil', 'Moringa powder', 'Spinach']"
137,"['PES', 'VEG', 'HAL']",['SED'],"['MAI', 'LOS']",2713,16.5,"['Beef', 'Moringa leaves', 'Red palm nut extract', 'Koobi', 'Seitan', 'Peanuts', 'Plantains', 'Ground ginger', 'Olive oil', 'Garden eggs']","['Bacon', 'Avocado oil', 'Chicken sausage']"
138,"['VER', 'PES']",['SED'],"['GAI', 'LOS']",2445,17.1,"['Cod', 'Chicken sausage', 'Banana peppers', 'Rice', 'Turkey', 'Vegetable oil', 'Ground ginger', 'Red palm oil', 'Smoked fish']","['Chili paste', 'Wrewre seeds', 'Duck', 'Mushrooms', 'Tomatoes', 'Swiss chard', 'Seitan', 'Cream', 'Catfish', 'Yellow squash']"
139,['LOW_CARB'],"['LIG', 'VER']","['MUS', 'FIT']",2381,22.5,"['Momoni', 'Chili paste', 'Carrots', 'Gboma leaves', 'Rice noodles', 'Green beans', 'Crabs', 'Saltpere', 'Mackerel', 'Palm oil', 'Mushrooms', 'Chicken sausage', 'Eggplant', 'Duck']","['Coconut milk', 'Catfish', 'Garden eggs', 'Dry spices', 'Vegan cheese', 'Veggie sausage', 'Avocado oil', 'Tilapia', 'Kpakposhito paste']"
140,['VEG'],"['LIG', 'MOD']","['FIT', 'MUS']",2570,29.8,"['Bell peppers', 'Veggie sausage', 'Cashews', 'Eggplant', 'Kale', 'Pasta', 'Celery salt', 'Spinach', 'Chicken sausage', 'Momoni', 'Whole wheat pasta', 'Moringa powder', 'Spaghetti', 'Lamb']","['Parsley', 'Dawadawa', 'Lentils', 'Sauce', 'Cream', 'Red palm nut extract', 'Onions', 'Noodles', 'Almond yoghurt']"
141,"['LOW_CARB', 'VER', 'HAL']",['VER'],['MAI'],2029,37.6,"['Clams', 'Turkey', 'Shrimp', 'Black beans', 'Olive oil', 'Cheese', 'Saffron', 'Jalapeños', 'Lobster']","['Smoked mackerel', 'Rice noodles', 'Veggie sausage', 'Plantains', 'Yams', 'Cashews', 'Garlic', 'Chicken', 'Dawadawa']"
142,"['VER', 'HIGH_PROTEIN']",['SED'],"['LOS', 'MUS']",3249,25.4,"['Pasta', 'Koobi', 'Hot sauce', 'Kale', 'Quinoa', 'Tempeh', 'Kpakposhito paste', 'Cashews', 'Moringa powder']","['Catfish', 'Cod', 'Peanuts', 'Kuuka powder', 'Zucchini', 'Eggplant']"
143,"['HAL', 'LOW_CARB']",['VER'],"['MUS', 'GAI']",2684,26.1,"['Bacon', 'Yogurt', 'Palm oil', 'Garlic powder', 'Bananas', 'Green scotch bonnet']","['Eggs', 'Kale', 'Koobi', 'Mushroom broth', 'Wrewre seeds', 'Cashew milk', 'Avocado oil', 'Coconut milk', 'Red palm nut extract']"
144,['GLU'],['MOD'],"['GAI', 'FIT']",3083,37.6,"['Spinach', 'Cayenne pepper', 'Habanero', 'Parsley', 'Quinoa', 'Pepper', 'Spaghetti']","['Almonds', 'Kpakposhito paste', 'Moringa leaves', 'Plantains', 'Mushroom broth', 'Miso paste', 'Coconut cream', 'Hot sauce', 'Gravy']"
145,['VER'],['SED'],['FIT'],2685,25.8,"['Mackerel', 'Bell peppers', 'Banana peppers', 'Mushrooms', 'Cashew milk', 'Peas', 'Olive oil', 'Haddock', 'Mushroom broth', 'Yogurt', 'Zucchini', 'Bananas']","['Red palm nut extract', 'Mussels', 'Almonds', 'Bulgur', 'Whole wheat pasta']"
146,['VER'],"['LIG', 'LIG']","['LOS', 'MUS']",2712,39.2,"['Eggs', 'Peppers', 'Canola oil', 'Gboma leaves', 'Carrots', 'Dawadawa', 'Celery salt', 'Sauce', 'Garlic']","['Pepper', 'Smoked fish', 'Tempeh', 'Chickpeas', 'Red palm oil', 'Dry smoked river fish']"
147,"['VER', 'HAL', 'LOW_CARB']",['MOD'],['LOS'],2110,28.7,"['Chicken sausage', 'Momoni', 'Quinoa pasta', 'Olive oil', 'Eggs', 'Carrots']","['Green scotch bonnet', 'Onions', 'Collard greens', 'dry_salted_fish', 'Chicken liver', 'Turmeric', 'Mussels', 'Spaghetti', 'Green beans', 'Cucumbers']"
148,"['HIGH_PROTEIN', 'VEG']",['VER'],"['LOS', 'FIT']",3017,20.1,"['Black beans', 'Seitan', 'Noodles', 'Chili flakes', 'Chicken sausage', 'Onions', 'Kontomire Leaves', 'Whole wheat pasta', 'Mushroom broth', 'Ground ginger', 'Moringa leaves', 'Jalapeños', 'Mussels', 'Koobi']","['Miso paste', 'Chicken', 'Green beans', 'Carrots', 'Peas', 'Offal']"
149,"['LOW_CARB', 'VER']","['LIG', 'VER']","['FIT', 'LOS']",1641,23.2,"['Sesame seeds', 'Moringa powder', 'Shrimp', 'Lentils', 'Smoked fish', 'Shallots', 'Broth', 'Cucumbers', 'Vegan cheese', 'Cheese', 'Catfish', 'Beef', 'Avocado oil', 'Chili paste']","['Ground ginger', 'Crabs', 'Turmeric', 'Chicken sausage', 'Peas', 'Greek yoghurt']"
150,"['HAL', 'PES', 'VEG']",['LIG'],"['LOS', 'FIT']",3093,28.2,"['Vegetable broth', 'Ademe leaves', 'Lobster', 'Turmeric', 'Garlic powder']","['Yogurt', 'Garden eggs', 'Cod', 'Lamb', 'Garlic', 'Mussels', 'Chickpeas']"
151,['VEG'],"['LIG', 'LIG']",['MAI'],2880,33.3,"['Peas', 'Seafood', 'Peppers', 'Kale', 'Okro', 'Noodles', 'Almond milk', 'Wrewre seeds', 'Shallots', 'Tomatoes', 'Broth', 'Kpakposhito paste', 'Kuuka powder']","['Vegan cheese', 'Coconut milk', 'Zucchini', 'Quinoa pasta', 'Anchovies', 'Seitan', 'Olive oil', 'Dried cod', 'Goat meat', 'Bell peppers']"
152,['PES'],['VER'],['MUS'],2516,26.8,"['Mushroom broth', 'Cashews', 'Garlic', 'Shallots', 'Tempeh', 'Dry spices', 'Gboma leaves', 'Shrimp', 'Coconut oil', 'dry_salted_fish', 'Chili flakes']","['Noodles', 'Mutton', 'Black beans', 'Garlic powder', 'Cream', 'Plantains', 'Seafood', 'Offal']"
153,['PES'],"['LIG', 'LIG']","['MUS', 'MAI']",2866,30.7,"['Canola oil', 'Saffron', 'Chili flakes', 'Miso paste', 'Garden eggs', 'Turmeric', 'Lentils', 'Veggie sausage', 'Broth', 'Chicken liver', 'Tofu', 'Offal', 'Potatoes', 'Onions', 'Turkey']","['Green beans', 'Bulgur', 'Beef', 'Seitan', 'Kontomire Leaves', 'Kpakposhito paste', 'Vegan cheese', 'Okro', 'Rice noodles']"
154,"['PES', 'VEG', 'GLU']",['SED'],"['GAI', 'LOS']",2871,41.7,"['Coconut oil', 'Black beans', 'Greek yoghurt', 'Cream', 'Goat meat', 'Collard greens', 'Cheese', 'Garlic powder', 'Haddock', 'Kale']","['Yams', 'Gboma leaves', 'Pasta', 'Eggs', 'Quinoa', 'Miso paste', 'Vegan cheese', 'Dry spices', 'Koobi', 'Zucchini']"
155,"['PES', 'HAL']",['MOD'],"['MUS', 'MAI']",2219,35.1,"['Saffron', 'Quinoa', 'Cashew milk', 'Shrimp', 'Zucchini', 'Offal', 'Tempeh', 'Smoked fish']","['Vegan cheese', 'Moringa powder', 'Sweet potatoes']"
